Time,controller_network_latency.mean {controllerid: 2828},controller_network_latency.mean {controllerid: 2830},controller_network_latency.mean {controllerid: 2831},controller_network_latency.mean {controllerid: 2832},controller_network_latency.mean {controllerid: 2833},controller_network_latency.mean {controllerid: 2834},controller_network_latency.mean {controllerid: 2835},controller_network_latency.mean {controllerid: 2836},controller_network_latency.mean {controllerid: 2837},controller_network_latency.mean {controllerid: 2838},controller_network_latency.mean {controllerid: 2839},controller_network_latency.mean {controllerid: 2840},controller_network_latency.mean {controllerid: 2841},controller_network_latency.mean {controllerid: 2842},controller_network_latency.mean {controllerid: 2843},controller_network_latency.mean {controllerid: 2844},controller_network_latency.mean {controllerid: 2845},controller_network_latency.mean {controllerid: 2846},controller_network_latency.mean {controllerid: 2847},controller_network_latency.mean {controllerid: 2848},controller_network_latency.mean {controllerid: 2849},controller_network_latency.mean {controllerid: 2850},controller_network_latency.mean {controllerid: 2851},controller_network_latency.mean {controllerid: 2852},controller_network_latency.mean {controllerid: 2853},controller_network_latency.mean {controllerid: 2854},controller_network_latency.mean {controllerid: 2855},controller_network_latency.mean {controllerid: 2856},controller_network_latency.mean {controllerid: 2857},controller_network_latency.mean {controllerid: 2858},controller_network_latency.mean {controllerid: 2859},controller_network_latency.mean {controllerid: 2860},controller_network_latency.mean {controllerid: 2861},controller_network_latency.mean {controllerid: 4416},controller_network_latency.mean {controllerid: 8083},controller_network_latency.mean {controllerid: 8084}
1633579140000,8.622,5.763,,6.915,8.482,6.834,8.627,,7.846,12.159,,,7.319,8.906,6.64,8.228,,20.008,,8.251,8.556,8.649,,,6.753,8.456,6.662,9.374,,8.01,6.665,7.801,8.068,8.259,5.882,5.988
1633579200000,,5.367,6.115,8.816,7.097,7.309,7.822,8.211,7.879,8.651,7.038,,9.483,11.733,,6.869,7.323,6.388,,8.473,7.31,,8.463,10.261,8.029,,7.588,9.435,28.861,7.184,8.696,7.3,8.466,6.376,5.894,6.789
1633579260000,19.318,5.206,9.092,8.465,,6.966,7.965,7.71,7.824,9.404,7.943,,7.479,8.285,18.412,7.931,11.982,6.564,,8.176,17.798,6.817,22.044,8.268,,7.033,,9.727,7.447,6.766,,,6.765,,6.48,5.925
1633579320000,7.681,,8.409,,8.15,7.686,8.903,6.751,,19.105,8.038,,6.917,7.017,7.456,8.411,8.371,6.785,,,,16.775,10.812,8.38,7.414,6.644,8.784,,10.098,7.245,8.336,7.257,,5.04,,5.304
1633579380000,9.569,6.166,8.628,8.113,6.632,,,8.016,18.502,,9.415,,,,6.306,,8.208,,,8.682,8.799,19.087,7.134,7.911,8.46,6.527,7.771,8.893,18.731,,8.107,5.976,7.69,7.23,5.734,
1633579440000,7.717,4.172,,7.486,7.912,19.534,8.221,,7.386,9.139,,,18.78,19.345,8.428,7.309,,7.316,,7.963,7.144,8.886,,,8.069,6.848,7.909,8.372,,18.655,7.794,7.836,19.134,6.286,5.406,6.378
1633579500000,,6.335,7.006,8.351,7.413,7.065,8.259,6.747,7.603,7.611,7.03,,6.983,7.472,,7.747,7.099,7.753,,8.386,8.083,,17.876,17.854,8.101,,,7.741,6.755,8.338,17.923,,7.64,5.645,5.799,5.07
1633579560000,7.483,6.378,7.139,8.461,,18.719,7.252,7.084,7.659,8.969,6.704,,9.152,8.32,7.129,8.391,6.43,6.303,,7.894,31.753,7.255,8.801,7.275,,6.518,8.638,,5.37,7.264,,7.898,8.295,,5.31,6.124
1633579620000,9.259,5.725,7.604,,17.256,,7.054,6.711,,10.524,8.575,,9.774,7.876,19.715,8.198,7.963,8.506,,,,8.928,9.183,8.952,19.087,7.462,8.035,9.23,7.202,10.097,7.941,18.525,,6.072,6.474,5.757
1633579680000,8.772,,8.13,9.182,7.319,8.366,,8.186,7.524,,6.968,,,,7.233,,8.331,,,7.734,8.137,7.258,9.178,7.281,6.381,7.354,9.58,8.435,7.909,,6.462,7.805,7.318,6.266,,
1633579740000,7.515,5.802,,7.445,8.594,7.964,7.114,,18.292,8.596,,,18.426,7.728,7.823,8.097,,22.287,,8.171,8.387,8.968,,,8.802,7.277,8.124,8.335,,6.656,8.228,7.357,7.762,6.639,5.885,5.31
1633579800000,,4.886,7.883,8.022,,8.176,9.481,8.296,7.711,8.078,8.049,,7.014,7.803,,6.751,7.234,7.26,,7.729,10.237,,9.124,18.413,7.653,,,9.642,7.464,8.784,8.189,,7.089,7.753,5.8,6.189
1633579860000,8.331,6.289,9.1,8.028,8.433,10.358,8.947,8.095,7.964,12.013,6.451,,7.6,9.192,7.216,7.928,11.38,8.92,,7.375,7.149,7.547,9.296,8.423,,6.586,8.869,,7.149,10.114,,11.509,8.439,6.248,6.152,5.701
1633579920000,10.368,7.513,7.293,,8.288,,6.951,7.289,,,7.511,,7.281,9.719,10.004,7.241,8.153,7.209,,,,5.64,10.223,6.876,7.991,8.063,7.358,9.249,18.014,7.979,6.374,9.171,,,5.582,5.086
1633579980000,8.826,,12.711,17.758,9.66,5.987,,8.284,27.7,11.586,8.231,,,,7.137,,9.409,,,7.37,8.054,19.476,9.045,7.599,19.858,6.613,6.936,8.992,5.998,,7.491,7.916,7.235,7.08,,5.852
1633580040000,9.426,5.312,,7.537,11.409,7.347,5.818,,5.867,7.221,,,18.249,18.778,17.438,18.287,,17.742,,7.27,21.378,10.633,,,6.786,7.452,9.705,11.744,,6.684,18.725,7.499,8.466,5.262,6.614,
1633580100000,,6.422,9.753,7.512,,8.112,18.917,8.566,21.836,8.349,7.245,,9.229,10.119,,25.714,7.882,19.488,,8.482,8.256,,9.049,8.066,7.709,,,9.865,27.907,6.664,,,8.357,5.64,5.754,6.94
1633580160000,10.524,5.066,7.194,9.411,7.925,19.231,8.141,6.478,19.299,7.424,8.443,,8.488,7.725,6.964,8.442,5.458,18.441,,18.844,9.389,10.154,9.005,6.772,,7.361,8.912,,28.746,8.103,17.355,9.55,18.953,4.149,5.886,5.693
1633580220000,7.549,4.663,16.204,,8.931,,6.479,7.231,,,7.158,,7.9,7.337,20.136,10.638,6.229,9.254,,,,6.869,20.27,7.546,7.797,6.787,7.948,8.447,6.363,6.736,9.364,6.853,,5.855,5.632,4.729
1633580280000,7.935,5.181,8.103,7.833,6.957,8.514,,7.51,6.717,20.426,7.532,,,8.706,6.049,,7.373,,,7.571,5.807,7.373,11.25,8.167,7.657,5.019,16.655,7.198,6.604,,6.38,9.357,7.284,,5.362,5.843
1633580340000,7.032,,,7.847,,8.33,8.642,,5.81,19.672,,,8.977,,7.379,20.689,,6.945,,7.91,7.147,7.798,,,6.52,6.103,21.405,8.553,,7.166,8.818,5.391,14.897,5.25,,5.972
1633580400000,,4.966,8.31,7.5,6.336,7.41,7.96,6.017,22.957,20.393,7.181,,6.709,28.718,,6.493,21.229,6.345,,8.96,6.347,,8.136,7.978,7.15,,,8.105,6.132,7.862,,,6.595,5.54,6.419,
1633580460000,6.899,5.745,6.98,,6.237,9.722,9.327,7.646,8.513,10.547,18.032,,9.464,7.484,7.471,7.86,6.367,7.716,,8.685,,9.14,8.647,6.956,,7.346,7.782,,7.632,8.285,6.105,7.41,5.825,6.271,5.472,5.744
1633580520000,7.123,6.831,18.22,8.885,7.819,,6.407,7.81,,,8.478,,17.462,24.054,19.129,6.963,19.856,8.711,,,20.925,7.349,7.975,8.349,7.334,6.437,7.587,8.458,18.925,7.956,7.91,7.652,,5.899,4.828,5.777
1633580580000,6.853,6.199,8.319,7.667,7.4,8.242,,7.378,8.27,9.852,,,,6.357,7.605,,9.022,,,9.492,7.325,7.337,8.891,8.541,6.887,7.905,7.475,8.012,,,6.5,7.421,8.379,5.468,6.47,6.304
1633580640000,7.059,6.891,7.483,6.299,,7.892,9.058,,7.998,8.194,7.285,,7.614,,28.557,8.461,,7.443,,6.592,17.959,7.401,,,7.073,18.331,10.039,8.302,19.83,6.959,7.174,7.272,7.586,,4.953,5.98
1633580700000,,,,6.147,9.117,9.777,7.429,7.892,19.526,8.552,6.922,,9.304,32.827,,6.535,6.411,9.603,,7.6,9.94,,8.73,6.707,6.6,,,7.948,6.698,9.942,,,9.578,6.481,,
1633580760000,5.786,4.887,7.509,,17.055,8.767,8.912,7.368,,8.511,9.223,,9.043,8.805,7.526,7.434,9.659,6.857,,8.267,,8.546,13.4,7.958,,7.663,7.58,,6.913,7.066,17.95,7.879,,4.815,6.243,4.621
1633580820000,7.701,6.558,10.348,6.176,6.206,,13.805,7.363,8.838,,7.236,,8.759,17.64,17.927,8.233,14.552,7.646,,,8.259,7.195,8.593,7.218,8.077,18.226,7.352,8.661,8.24,8.702,10.388,7.01,9.191,5.698,5.185,6.163
1633580880000,7.746,5.638,8.047,8.514,5.979,9.267,,5.488,10.905,8.702,,,,9.86,7.534,,11.99,,,8.014,8.568,7.589,9.136,10.726,7.778,6.438,8.234,11.527,,,6.93,7.476,7.907,6.492,5.701,6.087
1633580940000,6.725,5.269,8.239,10.55,,10.965,7.855,,8.458,18.637,7.837,,6.926,,8.07,8.302,,6.993,,9.18,10.279,8.236,,,7.218,6.793,8.17,9.083,9.082,8.124,7.98,,8.74,,6.289,5.526
1633581000000,,,,6.626,6.501,7.676,19.382,7.143,5.868,9.382,6.067,,8.264,7.604,,6.457,7.266,7.41,,8.073,7.079,,9.378,8.425,7.635,,,6.915,7.414,7.583,,8.528,5.788,6.593,5.349,4.439
1633581060000,7.924,6.684,6.061,,16.634,7.834,9.625,17.275,,8.755,8.122,,10.261,10.103,5.332,7.267,6.304,8.946,,17.913,,7.74,10.352,17.399,,6.004,7.619,,18.822,8.806,8.023,18.513,,5.534,,
1633581120000,6.946,5.951,7.961,9.628,7.611,,20.16,6.574,8.094,,7.219,,,9.721,8.377,7.417,6.582,,,,8.167,9.535,9.771,6.862,8.49,7.957,10.726,7.992,18.588,7.526,7.856,10.326,8.797,5.105,6.335,6.152
1633581180000,7.171,5.64,6.947,6.855,,7.992,,8.286,7.328,9.745,,,23.529,8.411,18.356,,,21.051,,7.499,7.004,6.291,20.721,,6.975,7.255,18.294,8.949,,,5.733,7.938,9.162,6.015,5.344,6.279
1633581240000,16.895,5.671,7.242,10.013,9.199,6.324,6.476,,19.489,9.744,8.98,,7.592,,17.942,7.431,7.883,8.422,,8.751,7.32,8.224,,10.814,6.752,7.756,7.139,7.102,7.154,7.979,7.038,,7.931,5.175,5.662,5.39
1633581300000,,5.159,,7.209,9.141,7.172,19.911,7.664,7.374,9.246,17.864,,7.96,7.417,,6.516,6.538,27.271,,18.293,7.303,,7.965,7.578,6.844,,,8.979,6.874,7.348,,6.599,7.669,,5.974,5.962
1633581360000,8.65,,6.609,,10.764,9.682,7.013,6.8,,7.855,7.523,,7.727,9.339,7.34,6.798,8.749,7.127,,8.562,,19.473,11.737,10.827,,8.067,7.184,,7.496,9.189,6.966,7.552,,5.391,,5.892
1633581420000,7.761,6.116,7.363,7.839,9.165,,20.847,7.438,8.352,,8.413,,,8.557,19.354,18,7.533,,,,8.905,7.528,20.496,8.16,7.604,7.793,8.124,8.309,7.887,,8.814,9.697,9.538,5.301,5.858,
1633581480000,9.283,6.311,5.81,8.885,,8.674,,5.518,7.551,7.915,,,9.37,19.183,7.731,,,8.489,,8.892,8.941,8.02,11.648,,6.829,6.144,10.344,8.616,,7.939,16.354,8.207,8.998,5.311,6.644,6.484
1633581540000,6.792,4.91,6.504,7.501,7.879,8.267,6.223,,7.454,18.595,6.457,,7.881,,12.347,8.669,8.182,17.125,,7.685,7.634,8.511,,6.041,6.597,8.735,7.654,7.827,30.126,7.327,7.482,,7.246,5.096,5.509,5.055
1633581600000,,4.593,,7.61,7.176,6.131,20.964,7.029,7.481,7.871,7.464,,9.499,7.157,,7.771,14.793,7.07,,7.914,8.668,,10.139,8.722,6.546,,,9.573,17.652,7.34,,7.554,19.421,4.793,4.112,5.995
1633581660000,6.476,5.125,8.04,,8.929,,7.213,7.513,,9.494,6.821,,26.904,7.927,7.681,6.559,7.333,7.997,,10.424,,7.478,11.842,8.471,,7.575,7.362,,7.142,17.397,7.393,8.085,,,4.963,6.154
1633581720000,8.637,,7.607,10.092,6.767,8.953,8.977,6.814,7.676,,7.552,,,7.393,19.096,7.556,7.851,,,,7.497,8.637,8.795,7.612,6.069,7.352,7.995,8.089,,,18.096,8.014,7.196,6.343,,
1633581780000,8.704,4.661,7.732,8.934,,7.66,,7.871,8.52,8.274,,,9.436,8.921,8.076,,,8.836,,20.149,6.804,8.736,8.472,,7.533,7.551,8.402,9.069,6.321,7.526,7.909,8.2,6.943,6.194,6.45,5.146
1633581840000,,6.313,9.043,7.506,18.047,8.256,9.176,,7.724,8.659,8.595,,19.005,,7.171,18.606,8.067,7.713,,7.915,7.974,7.155,,8.372,8.736,6.288,8.625,9.48,28.599,7.85,7.536,,7.297,6.468,6.117,5.736
1633581900000,6.907,4.929,,7.093,10.264,8.06,7.366,8.622,6.616,6.773,7.13,,6.326,7.073,,7.988,7.896,7.787,,8.907,7.489,,13.647,8.835,7.319,,,7.484,8.363,5.524,,5.987,6.245,5.771,6.205,6.645
1633581960000,7.348,6.133,6.034,,5.868,,8.569,5.826,,10.494,6.949,,8.6,17.025,6.876,8.314,7.838,8.12,,,,7.703,8.876,8.398,,6.458,7.343,,8.91,7.783,6.416,7.184,,,6.071,5.339
1633582020000,8.229,,7.976,7.819,7.253,8.248,8.053,7.227,8.074,,8.022,,,10.693,7.6,18.763,7.958,,,8.778,7.828,10.923,13.992,7.857,7.852,7.365,9.463,8.316,,,7.807,6.436,8.211,5.737,6.264,5.762
1633582080000,8.402,5.138,8.558,8.305,,7.944,,7.354,9.31,9.631,,,7.528,7.593,19.3,,,9.102,,8.309,7.733,8.29,10.07,,8.812,8.939,7.291,8.086,5.935,7.594,6.294,8.466,8.009,6.754,,
1633582140000,,4.502,7.661,7.002,6.479,25.736,6.423,,7.633,8.916,7.314,,18.458,7.455,6.158,7.039,6.526,8.773,,7.114,8.161,6.952,,9.887,8.138,7.617,6.503,8.589,6.639,5.941,10.454,,7.982,4.536,5.181,5.002
1633582200000,7.16,5.184,,7.5,19.851,18.483,7.978,7.154,20.728,7.23,7.012,,7.414,,,19.566,16.754,11.577,,7.501,7.199,,8.311,8.64,7.563,,,7.075,7.967,9.31,,8.353,6.002,5.602,5.593,5.193
1633582260000,7.599,5.809,7.389,,10.147,,8.089,6.633,,13.044,7.734,,12.629,14.596,7.332,6.497,8.717,18.123,,,,7.217,10.564,16.379,,7.041,6.352,,7.505,8.224,6.902,7.391,,5.092,5.048,6.728
1633582320000,9.517,5.475,19.741,11.2,,6.539,9.097,8.12,8.179,,7.222,,,9.083,7.901,6.61,7.401,,,8.633,8.243,7.479,9.897,8.311,7.958,7.174,9.131,8.025,,,7.576,8.513,9.605,,5.204,5.383
1633582380000,8.681,,18.127,8.545,7.017,9.268,,6.615,9.696,8.211,,,20.268,9.099,7.588,,,5.829,,9.065,7.92,7.851,10.402,,7.699,7.226,8.432,9.763,7.796,19.831,7.605,7.819,7.72,6.302,,4.219
1633582440000,,5.736,7.102,7.533,11.215,7.081,9.325,,8.488,8.364,6.182,,20.021,13.303,18.08,7.768,8.919,7.757,,8.253,7.737,7.747,,8.289,7.865,7.947,,8.932,18.612,8.109,6.983,,6.794,6.426,5.956,
1633582500000,7.663,5.705,,18.605,11.06,7.133,6.892,8.528,9.336,8.291,17.459,,10.308,,,7.538,7.226,7.928,,9.992,7.891,,14.443,19.026,18.611,,9.027,7.823,7.979,7.304,,18.06,7.612,5.987,5.123,5.403
1633582560000,9.993,5.105,8.963,,8.056,,7.614,6.74,,8.744,18.477,,6.877,8.295,9.34,6.656,7.609,7.75,,,,8.436,21.499,7.772,,6.956,7.458,,7.529,8.196,19.076,9.204,,5.96,5.109,6.112
1633582620000,7.441,5.431,7.958,8.786,,7.873,18.831,6.605,8.523,,7.487,,,9.58,8.679,16.828,7.502,,,7.305,8.407,7.006,9.826,10.156,18.381,7.651,7.936,7.183,,,8.92,8.032,8.041,3.588,6.026,6.844
1633582680000,18.746,6.505,6.546,7.175,7.497,7.363,,6.331,7.829,8.589,,,7.909,12.147,8.441,,,7.693,,24.17,7.413,8.166,8.165,,8.267,7.233,19.458,7.157,29.597,7.821,7.741,,6.759,,5.686,5.988
1633582740000,,,6.413,6.8,8.262,17.745,7.343,,8.984,9.024,7.224,,7.065,9.707,,6.805,41.246,9.231,,7.106,20.429,11.149,,8.718,6.465,7.35,,8.737,19.3,7.861,6.865,6.724,6.391,5.29,,6.102
1633582800000,7.604,5.718,,35.558,32.318,40.859,35.546,7.15,45.672,40.446,30.759,,70.335,,7.662,42.186,44.61,41.12,,13.742,29.047,,7.211,27.806,,,7.64,27.557,39.388,33.818,,7.293,,12.331,6.264,
1633582860000,42.31,50.073,49.226,,,,7.773,59.988,,,20.641,,33.118,29.208,21.011,22.563,28.852,14.696,,,,28.357,41.559,33.44,33.946,51.596,13.529,,,33.252,58.333,30.162,29.455,22.038,20.749,32.43
1633582920000,38.953,47.494,14.303,16.949,38.596,40.497,35.862,58.19,36.601,46.46,41.849,,,14.107,16.116,26.049,21.987,,,36.995,28.275,25.764,61.621,36.938,13.64,27.675,30.68,35.487,63.084,,37.991,29.334,22.352,20.963,51.337,39.315
1633582980000,26.215,17.828,45.459,40.817,48.913,34.906,,,38.527,27.834,,,39.473,27.78,67.591,,,29.737,,46.055,33.014,31.198,43.924,,38.512,45.818,32.981,50.149,62.574,16.055,29.017,,36.622,,23.831,15.66
1633583040000,,,10.698,10.174,37.544,10.767,33.607,10.638,7.901,33.211,74.013,,17.975,25.304,,28.122,73.695,28.048,,8.127,7.987,31.083,,29.859,8.753,32.964,,9.446,24.272,51.588,55.45,12.951,16.15,11.961,34.763,25.616
1633583100000,32.513,36.002,,,32.217,35.271,40.838,51.373,29.829,29.229,26.119,,44.207,,31.588,40.493,51.063,63.628,,38.895,51.009,,38.295,28.221,,,44.61,28.375,41.155,32.679,,25.085,,24.717,,
1633583160000,39.673,17.987,44.759,29.186,,,24.388,17.924,,,28.449,,8.325,28.309,34.874,23.767,38.308,,,,,41.35,17.011,31.55,17.611,10.841,53.347,,,8.219,20.638,30.648,20.095,12.659,30.472,12.865
1633583220000,38.509,30.135,7.358,21.233,63.07,17.032,,34.554,34.796,22.735,35.782,,,9.842,43.804,27.893,14.699,11.928,,48.095,23.238,34.157,21.185,22.2,6.823,41.14,14.83,24.022,68.417,,33.641,16.648,8.531,24.697,29.845,12.893
1633583280000,7.495,35.173,8.846,15.189,31.241,30.072,14.794,,9.043,15.837,,,34.412,32.383,36.885,,,38.784,,11.463,33.893,37.455,16.436,,10.058,8.988,35.475,31.184,31.174,42.021,8.161,,65.834,5.335,35.201,6.414
1633583340000,,11.43,8.331,17.901,30.814,46.818,40.253,29.893,16.259,15.704,14.636,,26.386,23.046,,31.451,22.893,64.929,,20.495,29.15,8.348,,20.311,19.771,16.643,,8.098,28.394,16.719,,16.459,25.367,,12.923,20.337
1633583400000,15.669,,6.279,,,,9.66,30.527,,15.46,18.517,,17.997,,15.28,23.166,24.36,20.48,,21.886,13.525,,35.87,8.858,,,27.065,14.662,14.348,9.604,41.834,34.582,,13.731,,6.961
1633583460000,7.138,32.865,,33.595,25.248,24.144,9.036,8.894,23.49,,17.316,,7.744,36.672,15.933,8.176,8.364,,,,,43.329,10.697,9.245,10.337,39.585,28.103,,,9.181,7.882,7.823,37.156,23.699,41.769,
1633583520000,7.928,5.383,6.999,9.072,8.229,8.544,,7.706,6.551,7.727,,,,21.401,7.643,7.507,,10.413,,7.837,8.176,8.137,9.626,7.138,7.017,7.309,7.782,8.434,30.766,,7.664,7.713,9.136,6.252,5.25,6.187
1633583580000,19.565,4.602,8.619,5.415,7.801,6.548,8.808,,8.273,9.499,5.211,,7.722,7.996,7.854,,12.181,8.356,,6.959,9.146,8.066,10.01,,7.877,6.887,7.885,11.141,7.291,8.415,7.362,,8.016,5.426,6.064,6.128
1633583640000,,6.244,7.351,8.687,8.649,8.943,7.806,7.575,6.573,9.364,7.986,,9.047,8.64,,8.812,8.297,6.739,,7.269,9.517,8.326,,8.887,7.88,7.861,,6.453,8.412,8.201,,8.456,8.48,5.869,6.844,6.368
1633583700000,10.226,6.079,7.761,,,,9.248,10.081,,7.817,6.447,,8.332,,6.321,8.436,7.812,7.053,,8.904,7.285,,9.95,6.972,,,8.006,6.763,8.069,9.346,6.222,8.792,,,6.733,6.074
1633583760000,9.411,,,7.697,7.878,9.06,7.859,9.045,7.508,,7.56,,,8.122,8.897,9.498,15.218,,,,,7.058,11.696,7.565,6.478,7.711,7.779,,,8.753,7.566,9.396,7.997,5.494,,6.401
1633583820000,7.646,4.362,7.235,7.775,7.426,7.532,,7.449,8.372,9.649,,,11.539,20.109,7.123,,,7.25,,17.568,7.303,8.44,11.54,18.416,7.977,7.633,6.648,7.97,7.325,,6.829,6.976,9.662,6.072,4.954,
1633583880000,,5.779,8.491,7.5,6.917,8.952,7.011,,7.553,8.903,6.793,,7.419,9.517,17.816,6.904,7.607,19.032,,9.029,7.525,7.686,14.672,,6.718,6.684,7.805,7.803,7.734,6.748,8.481,,7.143,4.11,4.595,5.89
1633583940000,8.238,5.737,8.092,7.917,7.377,8.186,8.503,5.977,8.001,8.798,7.631,,20.785,9.798,,8.307,7.523,6.525,,8.073,8.001,8.448,,8.542,7.209,7.895,,7.972,6.957,8.39,,19.794,,5.936,5.706,5.722
1633584000000,6.602,4.713,5.903,,,,6.882,17.385,,6.75,6.799,,7.294,6.55,7.402,6.448,6.99,5.826,,,8.752,,22.689,7.359,,,7.495,7.667,,17.827,6.857,9.005,8.621,6.747,5.388,6.017
1633584060000,7.73,,,6.032,7.557,21.618,8.559,8.174,7.722,,7.2,,,,8.585,9.47,8.587,,,6.843,,7.104,9.52,8.282,5.795,7.856,7.605,,6.961,,8.361,7.876,8.798,,,6.147
1633584120000,6.927,3.81,18.948,8.205,16.954,6.117,,16.696,6.597,18.032,,,7.123,6.745,7.167,,,8.613,,18.384,17.721,8.631,6.905,18.249,6.464,7.132,6.338,7.897,31.552,6.987,6.81,,6.398,5.673,6.202,
1633584180000,,4.541,19.776,29.318,7.68,17.408,9.136,,8.188,7.394,6.565,,19.927,9.733,6.353,7.085,7.378,7.995,,7.037,20.253,8.076,8.247,,8.847,7.608,8.184,7.727,6.58,18.666,6.85,5.317,8.658,6.684,6.661,5.872
1633584240000,9.282,5.575,7.661,6.232,,7.032,8.396,7.082,7.073,8.215,7.908,,9.022,13.444,,18.847,9.959,7.517,,7.163,9.756,6.596,,18.444,17.557,6.869,,7.179,6.787,7.087,,21.4,,5.925,5.597,5.699
1633584300000,18.483,5.477,6.064,,8.173,,8.862,8.702,,8.496,7.759,,9.036,,5.988,8.43,6.427,7.904,,,6.994,,7.687,7.696,,,6.692,,,7.321,7.164,8.199,8.737,5.272,6.285,5.948
1633584360000,8.014,5.123,,18.876,18.992,19.725,9.38,8.033,7.134,,6.516,,,6.216,7.742,7.274,7.277,,,7.427,,8.203,10.874,8.859,20.093,7.519,9.312,7.577,27.729,,6.371,8.516,7.631,,5.655,4.437
1633584420000,8.303,,6.629,7.635,7.672,7.943,,18.902,10.881,7.975,,,7.778,6.973,8.71,,,17.51,,6.223,17.184,7.847,22.359,8.127,7.834,8.233,7.748,7.008,27.859,9.327,8.684,,9.111,4.579,,5.547
1633584480000,,5.372,20.635,10.293,7.597,7.734,5.874,,6.869,9.095,6.566,,11.504,20.708,10.912,5.605,6.85,8.691,,7.326,18.839,6.975,7.491,,7.108,6.698,7.31,8.714,5.996,7.29,7.114,6.871,7.915,5.308,5.07,
1633584540000,7.414,4.609,6.454,7.189,,5.927,6.76,7.222,5.929,8.723,8.168,,9.517,6.831,,6.2,8.279,6.78,,9.005,7.48,6.137,,9.806,8.228,6.313,,8.161,7.659,7.81,,7.808,,5.772,6.104,5.709
1633584600000,7.671,5.011,18.522,,5.243,,8.704,8.344,,8.143,7.421,,6.899,7.499,5.438,17.581,8.689,8.213,,,7.643,,7.305,19.772,,,6.373,,,6.585,8.503,6.74,7.43,4.958,6.31,5.688
1633584660000,8.03,6.59,,6.142,8.051,8.204,7.564,6.747,7.87,,7.75,,,,7.427,6.965,6.656,,,7.785,,6.538,7.861,9.539,7.429,19.001,7.144,8.395,6.929,,7.007,6.423,7.773,5.108,5.49,6.311
1633584720000,8.914,7.581,10.393,7.442,7.476,7.134,,8.61,7.997,19.187,,,7.875,7.432,7.088,,,21.419,,7.925,18.633,19.356,8.445,8.559,7.448,7.937,7.249,8.343,7.753,8.628,7.779,,8.26,,5.998,6.42
1633584780000,,,6.61,26.129,5.866,6.12,10.161,,7.329,9.419,8.788,,7.043,9.011,7.051,7.377,7.256,7.11,,7.273,19.57,8.526,9.295,,7.544,6.186,7.955,7.224,6.426,7.099,,10.909,6.552,6.403,,6.276
1633584840000,7.553,5.663,8.383,8.046,,,8.059,8.077,7.329,8.746,7.378,,8.712,20.978,,7.748,7.31,8.365,,6.804,8.795,8.131,,6.59,7.773,7.404,,7.169,23.128,7.876,8.242,9.923,,6.119,5.862,
1633584900000,11.972,5.834,6.503,,8.123,8.579,8.804,8.249,,7.824,6.396,,8.046,6.915,8.926,8.073,7.585,9.508,,,,,9.17,17.819,,,7.563,,,7.446,8.517,7.545,7.23,5.955,6.165,5.53
1633584960000,9.213,5.138,,8.806,9.454,7.485,10.486,6.877,7.156,,7.543,,,,18.941,8.296,9.029,,,8.057,7.719,8.249,18.618,7.408,7.963,7.267,7.712,7.584,18.237,,11.027,8.379,20.632,6.373,4.723,5.448
1633585020000,7.234,5.349,6.973,8.008,6.765,17.416,,5.708,7.273,8.956,,,7.838,7.538,7.073,,,8.309,,7.881,8.216,7.17,8.991,,6.868,7.147,8.515,7.374,6.804,7.331,6.963,,7.446,4.975,5.075,6.221
1633585080000,,,6.968,18.539,,6.82,8.753,,7.502,7.901,19.049,,7.766,7.436,6.716,7.537,5.947,18.228,,7.397,7.278,7.941,7.312,8.053,8.332,6.175,7.263,7.039,7.631,9.457,,7.419,8.382,,,6.83
1633585140000,7.584,3.664,7.436,7.638,7.573,,18.631,7.209,8.513,8.137,18.357,,21.925,9.091,,6.631,6.154,9.841,,30.381,7.971,6.166,,7.695,7.334,6.758,,7.891,,17.923,18.879,19.294,,4.703,4.152,
1633585200000,6.77,4.179,6.964,,7.468,19.355,6.726,17.358,,8.394,7.394,,9.197,18.769,7.009,8.027,6.715,8.379,,,,,9.18,7.626,,,6.235,,7.569,8.183,8.221,9.463,6.455,6.038,5.625,5.348
1633585260000,7.584,6.218,,7.606,7.517,7.495,6.896,7.356,6.802,,6.838,,,,7.843,7.843,7.067,,,7.766,7.702,7.749,9.611,8.058,6.323,7.31,7.797,7.043,8.002,,6.648,7.237,8.255,6.695,6.616,5.021
1633585320000,7.88,4.731,8.577,18.287,8.978,8.375,,5.453,7.295,8.562,,,6.995,8.511,7.33,,,20.317,,7.808,11.31,7.273,8.124,,6.98,6.832,18.09,7.458,6.218,16.961,6.471,,18.108,4.647,5.509,4.708
1633585380000,,4.979,9.115,8.869,,9.248,6.958,,6.749,8.858,7.682,,9.537,7.616,7.882,6.915,6.399,9.35,,8.385,8.045,6.403,9.449,7.994,8.196,7.297,8.281,6.936,19.63,8.014,,7.563,7.441,,3.556,4.571
1633585440000,6.793,,9.122,,6.977,,8.894,8.898,17.453,8.725,7.523,,7.002,9.334,,7.43,7.486,8.76,,6.632,6.49,6.804,,7.562,5.657,6.991,,7.219,,7.679,6.457,11.099,,5.272,,4.96
1633585500000,8.378,4.362,8.491,6.732,6.652,5.927,10.631,7.539,,,7.885,,7.033,7.772,8.506,8.366,7.929,8.664,,,,,9.91,8.734,,,7.288,,7.595,7.111,8.388,8.548,8.492,5.887,5.52,
