Time,controller_raw_network_health.mean {controllerid: 2828},controller_raw_network_health.mean {controllerid: 2830},controller_raw_network_health.mean {controllerid: 2831},controller_raw_network_health.mean {controllerid: 2832},controller_raw_network_health.mean {controllerid: 2833},controller_raw_network_health.mean {controllerid: 2834},controller_raw_network_health.mean {controllerid: 2835},controller_raw_network_health.mean {controllerid: 2836},controller_raw_network_health.mean {controllerid: 2837},controller_raw_network_health.mean {controllerid: 2838},controller_raw_network_health.mean {controllerid: 2839},controller_raw_network_health.mean {controllerid: 2840},controller_raw_network_health.mean {controllerid: 2841},controller_raw_network_health.mean {controllerid: 2842},controller_raw_network_health.mean {controllerid: 2843},controller_raw_network_health.mean {controllerid: 2844},controller_raw_network_health.mean {controllerid: 2845},controller_raw_network_health.mean {controllerid: 2846},controller_raw_network_health.mean {controllerid: 2847},controller_raw_network_health.mean {controllerid: 2848},controller_raw_network_health.mean {controllerid: 2849},controller_raw_network_health.mean {controllerid: 2850},controller_raw_network_health.mean {controllerid: 2851},controller_raw_network_health.mean {controllerid: 2852},controller_raw_network_health.mean {controllerid: 2853},controller_raw_network_health.mean {controllerid: 2854},controller_raw_network_health.mean {controllerid: 2855},controller_raw_network_health.mean {controllerid: 2856},controller_raw_network_health.mean {controllerid: 2857},controller_raw_network_health.mean {controllerid: 2858},controller_raw_network_health.mean {controllerid: 2859},controller_raw_network_health.mean {controllerid: 2860},controller_raw_network_health.mean {controllerid: 2861},controller_raw_network_health.mean {controllerid: 4416},controller_raw_network_health.mean {controllerid: 8083},controller_raw_network_health.mean {controllerid: 8084}
1633561260000,77,101,67,,78,86,100,81,80,100,81,,68,127,100,100,94,,100,,100,100,100,100,78,90,100,100,100,100,78,96,92,101,,101
1633561320000,,101,66,76,,85,100,81,77,100,84,,68,127,100,,95,100,100,100,100,100,100,100,78,,100,100,100,100,,,87,101,101,101
1633561380000,85,101,,77,80,,100,80,78,100,,,,,100,100,94,100,100,100,100,,,100,78,89,100,100,100,100,72,96,88,101,101,
1633561440000,79,101,68,77,78,87,100,82,77,100,82,,70,127,,100,94,100,,100,100,100,100,100,79,89,100,100,100,100,76,97,,,101,101
1633561500000,82,101,67,74,79,87,,,,,83,,71,127,100,100,,100,100,100,,100,100,,,89,,,,,75,97,89,101,101,101
1633561560000,78,,70,,80,89,100,81,78,100,82,,71,127,100,100,94,,99,,100,100,100,100,78,90,100,100,100,100,78,96,89,101,,101
1633561620000,,101,66,77,,87,100,81,78,100,84,,69,127,100,,95,100,100,100,100,100,,100,79,,100,100,100,100,,,89,101,101,101
1633561680000,86,101,,76,79,,100,81,80,100,,,,,100,100,94,100,100,100,100,,100,100,78,90,100,100,100,100,74,96,86,101,101,
1633561740000,76,101,70,73,78,87,100,82,,,81,,68,127,,100,94,100,,100,100,100,100,100,79,89,100,,100,,75,96,,101,101,101
1633561800000,78,101,65,76,79,88,,,78,100,83,,69,127,100,100,,100,100,100,,100,100,,79,89,,100,,100,74,96,88,,101,101
1633561860000,78,,70,,84,86,100,80,81,100,81,,67,127,100,100,94,,100,,100,100,100,100,,89,100,100,100,100,75,97,89,101,101,101
1633561920000,,101,65,77,,87,100,83,79,100,83,,68,127,100,,94,100,99,100,100,100,,100,78,,100,100,100,100,,,90,101,,101
1633561980000,83,101,,75,79,,100,82,80,100,,,,,100,100,94,100,100,100,100,,100,100,78,90,100,100,100,100,73,96,88,101,101,101
1633562040000,78,101,67,76,81,86,100,82,,,81,,68,127,,100,94,100,,100,100,100,100,100,79,90,,,100,,77,97,,101,101,
1633562100000,79,101,65,75,77,86,,,77,100,82,,71,127,100,100,,100,99,100,,100,100,,,90,100,100,,100,76,96,87,101,101,101
1633562160000,77,101,66,,,88,100,81,81,100,84,,69,127,100,100,94,,100,,100,100,100,100,80,88,100,100,100,100,74,97,88,,101,101
1633562220000,,,66,76,80,87,100,81,77,100,83,,70,127,100,,94,100,100,100,100,100,,100,78,,100,100,100,100,,,90,101,101,101
1633562280000,78,101,,75,79,,100,80,81,100,,,,127,100,100,94,100,100,100,100,,100,100,79,89,100,100,100,100,76,97,87,101,,101
1633562340000,76,101,66,74,78,87,100,,,,87,,68,,,100,94,100,,100,100,100,100,100,78,88,,,,,74,96,,101,101,101
1633562400000,81,101,65,76,83,88,,83,76,100,82,,68,127,100,100,,100,100,100,,100,100,,,89,100,100,100,100,76,98,88,101,101,
1633562460000,,101,67,,,87,100,81,79,100,85,,69,127,100,,97,,100,,100,100,100,100,80,89,100,100,100,100,,,88,,101,101
1633562520000,77,101,66,80,78,92,100,81,77,100,83,,69,127,100,100,94,100,100,100,100,100,,100,78,,100,100,100,100,75,97,93,101,101,101
1633562580000,76,,,74,77,,100,83,80,100,,,,127,,100,95,100,100,100,100,,100,100,78,90,100,100,100,100,75,97,,101,,101
1633562640000,76,101,65,78,79,87,100,,,,83,,70,,100,100,94,100,,100,100,100,100,100,78,89,,,,,78,98,88,101,101,101
1633562700000,79,101,67,76,,86,,81,77,100,84,,68,127,100,100,,100,100,100,,100,100,,,89,100,100,100,100,76,96,90,101,101,
1633562760000,,101,66,,80,88,100,83,78,100,84,,70,127,100,,95,,100,,100,100,100,100,79,89,100,100,100,100,,,87,101,101,101
1633562820000,77,101,69,75,80,,100,82,77,100,,,69,127,100,100,94,100,100,100,100,100,,100,78,,100,100,100,100,76,97,88,,101,101
1633562880000,77,,,76,85,87,100,83,78,,81,,,127,,100,94,100,100,100,100,,100,100,78,88,100,100,100,100,76,96,,101,101,101
1633562940000,79,101,66,76,85,88,,,,100,84,,72,,100,100,94,100,,100,100,100,100,100,78,88,,,,,80,97,88,101,,101
1633563000000,77,101,66,77,,86,100,82,78,100,82,,69,127,100,100,,100,100,100,,100,100,,,88,100,100,100,100,75,97,88,101,101,101
1633563060000,,101,65,,80,86,100,82,79,100,82,,72,127,100,,95,,99,,100,100,100,100,78,88,100,100,100,100,,,88,101,101,
1633563120000,77,101,66,76,78,,100,81,78,100,,,,127,100,100,94,100,100,100,100,100,,100,78,,100,100,100,100,74,96,88,101,101,101
1633563180000,77,101,65,75,81,87,100,82,79,,82,,69,127,,100,95,100,100,100,100,,100,100,78,88,100,100,100,100,77,96,,,101,101
1633563240000,77,,,75,,90,,,,100,81,,69,,100,100,94,100,,100,100,100,100,100,79,89,,,,,78,97,88,101,101,101
1633563300000,78,101,67,77,79,91,100,81,81,100,81,,69,127,100,100,,,100,100,,100,100,,,88,100,100,100,100,76,97,89,101,,101
1633563360000,,101,66,,78,89,100,83,77,100,82,,69,127,100,,94,100,100,,100,100,100,100,78,89,100,100,100,100,,,88,101,101,101
1633563420000,78,101,64,75,79,,100,81,77,100,,,,127,100,100,94,100,100,100,100,100,,100,78,,100,100,100,100,75,96,92,101,101,
1633563480000,78,101,66,77,77,91,100,82,77,,81,,71,127,,100,94,100,100,100,100,,100,100,79,88,100,100,100,100,76,97,,101,101,101
1633563540000,77,101,,75,,88,,,,100,82,,69,,100,100,95,100,,100,100,100,100,,79,89,,,,,78,96,91,,101,101
1633563600000,78,,67,76,81,89,100,81,80,100,82,,70,127,100,100,,,100,100,,100,100,100,,89,100,100,100,100,77,96,91,101,,101
1633563660000,,101,67,,79,88,100,83,77,100,80,,69,127,100,,95,100,100,,100,100,100,100,78,90,100,100,100,100,,,88,101,101,101
1633563720000,76,101,65,75,76,,100,84,78,100,,,,127,100,100,94,100,100,100,100,100,,100,78,,100,100,100,100,76,97,90,101,101,
1633563780000,78,101,67,75,78,88,100,82,78,,81,,71,127,,100,95,100,100,100,100,,100,100,78,88,,100,100,100,76,95,,101,101,101
1633563840000,77,101,,75,,87,,,,100,82,,68,,100,100,94,100,,100,100,100,100,,78,88,100,,,,77,96,90,,101,101
1633563900000,79,,66,,78,92,100,83,79,100,82,,69,127,100,100,,,100,100,,100,100,100,,92,100,100,100,100,78,96,89,101,101,101
1633563960000,,101,65,78,79,87,100,83,77,100,82,,68,127,100,,95,100,100,,100,100,100,100,78,89,100,100,100,100,,,90,101,,101
1633564020000,78,101,66,73,78,,100,84,78,100,,,,127,100,100,94,100,100,100,100,100,,100,78,,100,100,100,100,76,98,,101,101,101
1633564080000,76,101,70,76,79,88,100,,,,82,,71,127,,100,95,100,100,100,100,,100,100,78,87,,100,100,100,77,96,88,101,101,
1633564140000,79,101,,74,,87,,83,78,100,81,,69,,100,100,94,100,,100,100,100,100,,78,89,100,,,,78,97,89,101,101,101
1633564200000,,101,66,,77,88,100,83,78,100,82,,71,127,100,100,,,100,100,,100,100,100,,90,100,100,100,100,78,,91,,101,101
1633564260000,78,,66,77,78,88,100,83,79,100,82,,70,127,100,,96,100,100,,100,100,100,100,78,90,100,100,100,100,,96,93,101,101,101
1633564320000,78,101,67,78,83,,100,84,78,100,,,,127,100,100,96,100,100,100,100,100,,100,78,,100,100,100,100,75,96,,101,,101
1633564380000,77,101,65,78,,87,100,,,,84,,72,127,,100,94,100,100,100,100,,100,100,78,88,,100,,100,74,96,89,101,101,101
1633564440000,79,101,,80,79,87,,82,79,100,82,,69,127,100,100,95,100,,100,100,100,100,,78,90,100,,100,,75,97,89,101,101,
1633564500000,,101,66,,83,87,100,82,77,100,84,,73,,100,100,,,100,,,100,100,100,,88,100,100,100,100,77,,87,101,101,101
1633564560000,79,101,66,76,79,89,100,81,76,100,,,71,127,100,,94,100,100,100,100,100,100,100,79,89,100,100,100,100,,97,87,,101,101
1633564620000,79,,65,76,83,,100,82,81,100,81,,,127,100,100,95,100,100,100,100,100,,100,78,,100,100,100,100,76,96,,101,,101
1633564680000,77,101,68,74,,87,100,,,,84,,71,127,,100,94,100,100,100,100,,100,100,78,90,,100,,100,76,96,88,101,101,101
1633564740000,79,101,,77,79,88,,82,76,100,81,,68,127,100,100,95,100,,100,100,100,100,,78,90,100,,100,,77,96,88,101,101,
1633564800000,,101,65,,79,88,100,83,77,100,82,,71,,100,100,,,99,,,100,100,100,,88,100,100,100,100,75,,88,101,101,101
1633564860000,78,101,65,75,78,,100,92,77,100,,,70,127,100,,95,100,90,100,100,100,100,100,78,90,100,100,100,100,,96,90,,101,101
1633564920000,86,,68,75,80,86,100,,79,100,87,,,127,100,100,95,100,89,100,100,100,,100,78,,100,100,100,100,74,97,,101,101,101
1633564980000,79,101,65,74,,87,100,64,,,82,,71,127,,100,95,100,88,100,100,,100,100,78,88,,100,,100,74,98,87,101,,101
1633565040000,87,101,,78,77,86,,70,76,100,84,,72,127,100,100,94,100,,100,100,100,100,,78,88,100,,100,,77,96,89,101,101,101
1633565100000,,101,66,,80,88,100,66,78,100,83,,71,,100,100,,,89,,,100,100,100,,88,100,100,100,100,75,,88,101,101,
1633565160000,77,101,66,74,78,,100,70,77,100,,,71,127,100,,95,100,89,100,100,100,100,100,78,88,100,100,100,100,,96,89,101,101,101
1633565220000,87,101,65,76,,87,100,,78,100,84,,,127,100,100,95,100,89,100,100,100,,100,78,,100,100,100,100,75,97,,,101,101
1633565280000,77,,66,74,79,89,100,67,,,83,,72,127,,100,95,100,89,100,100,,100,100,78,89,,100,,100,77,97,87,101,101,101
1633565340000,84,101,,76,78,86,,70,80,100,83,,70,127,100,100,94,100,,100,100,100,100,,78,89,100,,100,,76,97,89,101,,101
1633565400000,,101,67,,79,88,100,67,78,100,82,,71,,100,100,,,91,,,100,100,100,,88,100,100,100,100,75,,88,101,101,101
1633565460000,78,101,68,75,79,,100,68,77,100,,,69,127,100,,94,100,89,100,100,100,100,100,78,89,100,100,100,100,,97,,101,101,
1633565520000,85,101,68,75,,88,100,,78,100,84,,,127,100,100,94,100,90,100,100,100,,100,78,,100,100,,100,77,96,88,,101,101
1633565580000,77,101,66,75,78,87,100,64,,,82,,70,127,,100,96,100,,100,100,,100,100,78,90,,100,100,,76,97,89,101,101,101
1633565640000,,,,75,78,88,,65,80,100,82,,69,127,100,100,95,100,89,100,,100,100,,78,90,100,,100,100,76,,88,101,101,101
1633565700000,79,101,70,,77,84,100,64,78,100,81,,69,127,100,100,,,91,,100,100,100,100,,90,100,100,100,100,74,96,90,101,,101
1633565760000,79,101,67,74,78,,100,66,77,100,,,69,,100,,96,100,89,100,100,100,100,100,80,89,100,100,100,100,,96,,101,101,101
1633565820000,79,101,70,78,,88,100,,82,,81,,,127,100,100,94,100,90,100,100,100,,100,78,,,100,,100,75,97,90,101,101,
1633565880000,80,101,65,75,78,84,100,67,,100,81,,70,127,,100,95,100,,100,100,,100,100,78,88,100,100,100,,74,96,89,,101,101
1633565940000,,101,,82,79,87,,68,77,100,83,,69,127,100,100,94,100,89,100,,100,100,,78,89,100,,100,100,76,,90,101,101,101
1633566000000,78,,71,,78,84,100,65,81,100,82,,70,127,100,100,,,91,,100,100,100,100,,90,100,100,100,100,,96,88,101,,101
1633566060000,81,101,66,76,85,,100,64,78,100,,,70,,100,,94,100,89,100,100,100,100,100,79,88,100,100,100,100,77,96,,101,101,101
1633566120000,78,101,69,79,,87,100,,,,83,,,127,100,100,94,100,91,100,100,100,,100,78,,,100,,100,76,97,90,101,101,
1633566180000,76,101,65,76,78,84,100,67,78,100,80,,70,127,,100,93,100,,100,100,,100,100,78,88,100,100,100,,80,97,87,101,101,101
1633566240000,,101,66,,87,84,,65,77,100,82,,70,127,100,100,95,100,89,100,,100,100,,78,90,100,,100,100,74,,90,,101,101
1633566300000,77,,,75,78,,100,66,82,100,85,,69,127,100,100,,,91,,100,100,100,100,,89,100,100,100,100,,97,89,101,101,101
1633566360000,79,101,65,77,,86,100,64,79,100,,,69,,100,,94,100,88,100,100,100,100,100,78,90,100,100,100,100,76,97,,101,,101
1633566420000,81,101,67,75,84,87,100,,,,83,,,127,100,100,95,100,,100,100,100,,100,78,,,100,,100,74,96,89,101,101,101
1633566480000,79,101,65,76,79,86,100,,78,100,85,,69,127,,100,94,100,,100,100,,100,,78,89,100,100,100,,75,96,89,101,101,
1633566540000,,101,66,,78,88,,,77,100,81,,70,127,100,100,94,,,100,,100,100,100,78,88,100,,100,100,82,,90,101,101,101
1633566600000,78,101,,75,86,,100,,80,100,82,,73,127,100,100,,100,,,100,100,100,100,,90,100,100,100,100,,97,,,101,101
1633566660000,78,,67,81,,86,100,,79,100,,,71,,100,,94,100,,100,100,100,100,100,78,90,100,100,,100,80,97,89,101,101,101
1633566720000,78,101,66,77,82,90,100,,,,82,,,127,100,100,93,100,,100,100,100,,100,78,,,100,100,100,75,97,88,101,,
1633566780000,78,101,65,78,77,84,100,,77,100,85,,68,127,,100,91,100,,100,100,,100,,78,90,100,100,100,,77,96,90,101,101,101
1633566840000,,101,67,,83,86,,,77,100,83,,69,127,100,100,,,,100,,100,100,100,78,89,100,,100,100,76,,88,101,101,101
1633566900000,78,101,,75,81,,100,59,79,100,,,70,127,100,100,91,100,89,,100,100,100,100,,90,100,100,100,100,,97,,,101,101
1633566960000,87,101,66,78,,84,100,57,79,100,86,,69,127,100,,92,100,88,100,100,100,100,100,78,89,100,100,,100,76,96,89,101,101,101
1633567020000,76,,65,77,80,85,100,73,,,82,,,,100,100,92,100,88,100,100,100,,100,78,,,100,100,100,75,97,89,101,,101
1633567080000,,101,67,78,79,83,,,78,100,82,,70,127,,100,92,100,,100,100,,100,,78,89,100,100,100,,77,96,89,101,101,
1633567140000,78,101,64,,78,86,100,63,77,100,,,67,127,100,100,,,88,100,,100,100,100,78,89,100,,100,100,75,,88,101,101,101
1633567200000,79,101,,77,,,100,77,79,100,80,,70,127,100,100,92,100,88,,100,100,100,100,,91,100,100,100,100,,96,,101,101,101
1633567260000,78,101,64,75,80,85,100,62,80,100,83,,68,127,100,,92,100,88,100,100,100,,100,78,89,100,100,,100,76,97,88,,101,101
1633567320000,,,68,77,78,85,100,66,,,83,,,,100,100,92,100,88,100,100,100,100,100,78,,,100,100,100,75,96,87,101,101,101
1633567380000,78,101,66,76,,87,,,77,100,86,,68,127,,100,,100,,100,100,,100,,79,90,100,100,100,,78,96,89,101,,101
1633567440000,78,101,65,,79,86,100,61,77,100,,,69,127,100,100,91,,88,100,,100,100,100,78,89,100,,100,100,76,,87,101,101,
1633567500000,80,101,,73,84,,100,65,76,100,84,,70,127,100,100,92,100,88,,100,100,100,100,,90,100,100,100,100,,97,,101,101,101
1633567560000,,101,66,81,79,86,100,60,77,,82,,,127,100,,91,100,88,100,100,100,,100,78,90,100,100,,100,76,96,88,101,101,101
1633567620000,82,101,64,74,,83,100,62,,100,84,,69,,100,100,91,100,88,100,100,100,100,100,78,,,100,100,100,76,97,88,,101,101
1633567680000,80,,65,76,76,84,,,78,100,,,68,127,,100,,,,100,100,,100,,78,89,100,100,100,,76,,89,101,101,101
1633567740000,76,101,68,,80,,100,67,77,100,82,,69,127,100,100,91,100,87,,,100,100,100,78,90,100,,100,100,,97,88,101,,
1633567800000,86,101,,76,78,84,100,66,78,100,83,,69,127,100,,91,100,88,100,100,100,100,100,,89,100,100,,100,75,96,,101,101,101
1633567860000,,101,65,76,,84,100,63,79,,81,,,127,100,100,92,100,88,100,100,100,,100,78,89,100,100,100,100,74,97,91,101,101,101
1633567920000,79,101,66,74,83,86,100,64,,100,83,,69,,100,100,92,100,88,100,100,,100,100,78,,,100,100,100,75,96,89,,101,101
1633567980000,82,101,69,76,79,83,,,79,100,,,73,127,,100,,,,100,100,100,100,,78,89,100,100,100,,76,,89,101,101,101
1633568040000,78,,65,,79,,100,63,78,100,80,,69,127,100,100,92,100,88,,,100,100,100,78,88,100,,100,100,,96,90,101,,101
1633568100000,80,101,,75,78,84,100,62,77,100,83,,71,127,100,,91,100,87,100,100,100,100,100,,89,100,100,,100,76,95,,101,101,
1633568160000,,101,67,73,,85,100,63,78,,82,,,127,100,100,93,100,88,100,100,100,,100,78,90,100,100,100,100,75,96,90,101,101,101
1633568220000,81,101,66,77,78,88,100,62,,100,83,,69,,100,100,91,,88,100,100,,100,,78,,,100,100,100,78,97,89,101,101,101
1633568280000,82,101,65,,83,84,,,78,100,,,69,127,,100,,100,,100,100,100,100,100,78,89,100,,100,,74,,88,,101,101
1633568340000,77,,66,74,79,,100,64,76,100,81,,69,127,100,100,92,100,88,,,100,100,100,78,89,100,100,,100,,96,,101,101,101
1633568400000,80,101,,76,,84,100,62,76,100,84,,71,127,100,,91,100,88,100,100,100,100,100,,89,100,100,100,100,79,96,88,101,,101
1633568460000,,101,65,77,78,84,100,63,,,80,,,127,100,100,92,100,88,100,100,,100,100,78,89,,100,100,100,76,98,89,101,101,
1633568520000,81,101,67,74,80,84,100,,77,100,82,,69,127,100,100,92,,88,100,100,100,,,78,,100,100,100,100,76,96,91,101,101,101
1633568580000,83,101,65,,86,,,65,78,100,,,70,,,100,,100,,100,,100,100,100,78,89,100,,,,73,,92,101,101,101
1633568640000,76,101,67,76,78,86,100,61,78,100,82,,71,127,100,100,91,100,88,,100,100,100,100,,92,100,100,100,100,,97,,,101,101
1633568700000,77,,,75,,85,100,63,77,100,83,,70,127,100,,93,100,88,100,100,100,100,100,78,88,,100,100,100,76,97,89,101,101,101
1633568760000,,101,64,77,86,85,100,62,,,82,,,127,100,100,92,100,88,100,100,,,100,79,89,100,100,100,100,73,96,91,101,,
1633568820000,77,101,65,74,77,85,100,,79,100,81,,69,127,100,100,91,,,100,100,100,100,,78,,100,100,100,,75,96,89,101,101,101
1633568880000,80,101,66,,87,,,60,76,100,,,69,,,100,,100,88,,,100,100,100,78,89,100,,,100,,,90,101,101,101
1633568940000,78,101,68,77,78,87,100,64,77,100,82,,69,127,100,100,92,100,88,100,100,100,100,100,,89,100,100,100,100,74,97,,,101,101
1633569000000,80,101,,75,,86,100,61,79,100,81,,,127,100,,92,100,88,100,100,100,100,100,78,88,,100,100,100,75,97,89,101,101,101
1633569060000,,,64,78,81,84,100,63,,,82,,72,127,100,100,91,100,88,100,100,,,100,78,89,100,100,100,100,74,97,91,101,,101
1633569120000,78,101,66,73,76,,100,,79,100,80,,70,127,,100,93,,,100,100,100,100,,78,,100,100,,,77,,88,101,101,
1633569180000,78,101,66,,79,85,,61,80,100,,,71,,100,100,,100,88,,,100,100,100,78,88,100,,100,100,,96,90,101,101,101
1633569240000,77,101,65,76,,85,100,64,80,100,83,,71,127,100,100,91,100,88,100,100,100,100,100,,89,100,100,100,100,74,96,,101,101,101
1633569300000,79,101,,74,80,84,100,61,,100,83,,,127,100,,92,100,88,100,100,100,100,100,78,88,,100,100,100,76,96,87,,101,101
1633569360000,,,67,76,79,84,100,61,76,,83,,71,127,,100,91,100,88,100,100,,,,78,91,100,100,100,100,73,96,89,101,101,101
1633569420000,78,101,65,74,80,,,,78,100,80,,70,127,100,100,93,,,,100,100,100,100,78,,100,100,,,74,,88,101,,101
1633569480000,81,101,65,,78,86,100,61,77,100,,,73,,100,100,,100,88,100,,100,100,100,,88,100,,100,100,,97,90,101,101,
1633569540000,78,101,67,74,,84,100,61,79,100,84,,73,127,100,,92,100,88,100,100,100,100,100,79,90,100,100,100,100,72,97,,101,101,101
1633569600000,,101,,77,78,83,100,65,,100,81,,,127,100,100,93,100,88,100,100,100,100,100,78,88,,100,100,100,77,97,91,101,101,101
1633569660000,82,101,67,75,77,82,100,63,81,,83,,71,127,,100,91,100,88,100,100,,,,78,90,100,100,100,,73,97,90,,101,101
1633569720000,77,,64,76,84,,,,78,100,81,,70,127,100,100,,,,,100,100,100,100,78,,100,100,,100,76,,89,101,101,101
1633569780000,80,101,66,,,86,100,69,76,100,,,71,,100,100,94,100,88,100,,100,100,100,,88,100,,100,100,,96,,101,,101
1633569840000,78,101,65,74,80,84,100,68,79,100,83,,71,127,100,,91,100,88,100,100,100,100,100,83,89,100,100,100,100,76,97,90,101,101,
1633569900000,,101,,75,86,85,100,63,,,80,,,127,100,100,91,100,88,100,100,100,100,100,78,89,,100,100,100,78,96,90,101,101,101
1633569960000,79,101,65,75,79,82,100,,77,100,84,,69,127,,100,91,100,,100,100,,,,78,89,100,100,100,,75,98,89,101,101,101
1633570020000,80,101,65,,81,,,62,79,100,81,,70,127,100,100,,,88,,100,100,100,100,78,,100,100,,100,76,,90,,101,101
1633570080000,77,,65,78,,85,100,69,77,100,,,71,,100,100,92,100,88,100,,100,100,100,,90,100,,100,100,,97,,101,101,101
1633570140000,80,101,66,75,79,85,100,61,,,84,,,127,100,,91,100,88,100,100,100,100,100,79,88,,100,100,100,74,97,89,101,,
1633570200000,,101,,75,77,85,100,62,78,100,80,,70,127,100,100,92,100,88,100,100,100,100,100,78,89,100,100,100,100,78,98,88,101,101,101
1633570260000,82,101,67,,78,84,,,77,100,83,,71,127,,100,91,100,,100,100,,,,78,88,100,100,,,74,97,89,101,101,101
1633570320000,77,101,66,76,78,,100,62,80,100,84,,67,127,100,100,,,88,,100,100,100,100,79,,100,,100,100,74,,87,,101,101
1633570380000,77,,66,77,,85,100,60,76,100,,,68,,100,100,92,100,88,100,,100,100,100,,89,100,100,100,100,,97,,101,101,101
1633570440000,87,101,65,75,79,82,100,66,,,80,,,127,100,,91,100,88,100,100,100,100,100,78,89,,100,100,100,72,96,89,101,,101
1633570500000,,101,,76,81,84,100,61,77,100,83,,68,127,100,100,91,100,,100,100,100,,100,78,89,100,100,100,,76,97,89,101,101,
1633570560000,77,101,66,,78,83,,,77,100,82,,68,127,,100,92,100,88,100,100,,100,,79,90,100,100,,100,76,97,89,101,101,101
1633570620000,88,101,65,75,,,100,65,81,100,85,,70,127,100,100,,,88,,100,100,100,100,78,,100,,100,100,75,,90,101,101,101
1633570680000,79,101,65,76,79,85,100,64,80,100,,,71,,100,100,92,100,88,100,,100,100,100,,88,100,100,100,100,,96,,,101,101
1633570740000,,,65,80,81,83,100,66,,,80,,,127,100,,91,100,88,100,100,100,100,100,78,90,,100,100,100,75,97,89,101,101,101
1633570800000,88,101,67,75,77,84,100,61,76,100,84,,68,127,100,100,93,100,,100,100,100,,100,78,89,100,100,100,,74,97,89,101,,101
1633570860000,78,101,,,,85,,,81,100,79,,70,127,,100,91,,88,,100,,100,,78,89,100,100,,100,75,,89,101,101,
1633570920000,80,101,64,78,88,,100,65,78,100,,,69,127,100,100,,100,88,100,100,100,100,100,78,,100,,100,100,72,96,,101,101,101
1633570980000,79,101,66,76,79,85,100,69,81,100,82,,71,,100,100,93,100,88,100,,100,100,100,,88,100,100,100,100,,97,91,101,101,101
1633571040000,,101,65,78,80,85,100,65,,,81,,,127,100,,91,100,88,100,100,100,100,100,78,89,,100,100,100,72,96,91,,101,101
1633571100000,83,,68,76,77,87,100,61,77,100,83,,68,127,100,100,92,100,,100,100,100,,100,78,88,100,100,100,,73,97,91,101,101,101
1633571160000,78,101,,,,87,,,83,100,82,,73,127,,100,91,,88,,100,,100,,78,,100,100,,100,75,,90,101,,
1633571220000,80,101,67,79,84,,100,63,78,100,,,70,127,100,100,,100,88,100,100,100,100,100,,91,100,,100,100,73,96,,101,101,101
1633571280000,76,101,68,75,78,90,100,63,80,100,80,,72,127,100,100,91,100,89,100,,100,100,100,78,88,100,100,100,100,,97,89,101,101,101
1633571340000,,101,67,78,79,81,100,64,,,83,,,,100,,92,100,88,100,100,100,100,100,78,88,,100,100,100,73,97,89,,101,101
1633571400000,81,,68,,,86,100,62,77,100,82,,68,127,100,100,92,100,,100,100,100,,100,78,88,100,100,,,76,97,90,101,101,101
1633571460000,82,101,,75,77,,,,80,100,82,,73,127,,100,96,,88,,100,,100,,78,,100,100,100,100,74,,89,101,,101
1633571520000,77,101,66,78,80,83,100,65,78,100,,,70,127,100,100,,100,88,100,100,100,100,100,,89,100,,100,100,72,96,,101,101,
1633571580000,76,101,69,77,84,86,100,64,81,100,82,,69,127,100,100,92,100,88,100,,100,100,100,78,89,100,100,100,100,,96,87,101,101,101
1633571640000,,101,66,78,79,83,100,62,,,82,,,,100,,91,100,88,100,100,100,100,100,78,89,,100,100,100,75,97,89,101,101,101
1633571700000,80,101,70,,,87,,63,78,100,82,,71,127,100,100,92,100,,,100,100,,100,78,89,100,100,,,74,97,88,,101,101
1633571760000,77,,,76,78,,100,,84,100,81,,73,127,,100,91,,88,100,100,,100,,78,89,100,100,100,100,73,,88,101,101,101
1633571820000,78,101,65,76,79,88,100,64,77,100,,,68,127,100,100,,100,88,100,100,100,100,100,,,100,,100,100,74,97,,101,,101
1633571880000,79,101,65,75,79,86,100,64,82,100,81,,71,127,100,100,92,100,88,100,,100,100,100,79,89,100,100,100,100,,97,89,101,101,
1633571940000,,101,67,77,,86,100,62,,,81,,,,100,,92,100,88,100,100,100,100,100,78,91,,100,100,100,73,98,87,101,101,101
1633572000000,79,101,67,,82,86,,59,76,100,80,,68,127,100,100,92,100,,,100,100,,100,78,89,100,100,,,76,97,90,101,101,101
