Time,controller_network_packet_loss.mean {controllerid: 2828},controller_network_packet_loss.mean {controllerid: 2830},controller_network_packet_loss.mean {controllerid: 2831},controller_network_packet_loss.mean {controllerid: 2832},controller_network_packet_loss.mean {controllerid: 2833},controller_network_packet_loss.mean {controllerid: 2834},controller_network_packet_loss.mean {controllerid: 2835},controller_network_packet_loss.mean {controllerid: 2836},controller_network_packet_loss.mean {controllerid: 2837},controller_network_packet_loss.mean {controllerid: 2838},controller_network_packet_loss.mean {controllerid: 2839},controller_network_packet_loss.mean {controllerid: 2840},controller_network_packet_loss.mean {controllerid: 2841},controller_network_packet_loss.mean {controllerid: 2842},controller_network_packet_loss.mean {controllerid: 2843},controller_network_packet_loss.mean {controllerid: 2844},controller_network_packet_loss.mean {controllerid: 2845},controller_network_packet_loss.mean {controllerid: 2846},controller_network_packet_loss.mean {controllerid: 2847},controller_network_packet_loss.mean {controllerid: 2848},controller_network_packet_loss.mean {controllerid: 2849},controller_network_packet_loss.mean {controllerid: 2850},controller_network_packet_loss.mean {controllerid: 2851},controller_network_packet_loss.mean {controllerid: 2852},controller_network_packet_loss.mean {controllerid: 2853},controller_network_packet_loss.mean {controllerid: 2854},controller_network_packet_loss.mean {controllerid: 2855},controller_network_packet_loss.mean {controllerid: 2856},controller_network_packet_loss.mean {controllerid: 2857},controller_network_packet_loss.mean {controllerid: 2858},controller_network_packet_loss.mean {controllerid: 2859},controller_network_packet_loss.mean {controllerid: 2860},controller_network_packet_loss.mean {controllerid: 2861},controller_network_packet_loss.mean {controllerid: 4416},controller_network_packet_loss.mean {controllerid: 8083},controller_network_packet_loss.mean {controllerid: 8084}
1633369080000,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0
1633369140000,,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,
1633369200000,0,0,,0,,0,0,0,0,0,0,,0,0,,0,0,0,,0,0,,,,0,0,0,,0,,0,,,,0,0
1633369260000,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,0
1633369320000,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,0,0,0
1633369380000,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0
1633369440000,,0,0,,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,0,0,,,0,0,0
1633369500000,0,0,,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,,,0,0,0,0,,0,,0,0,0,0,0,
1633369560000,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0
1633369620000,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0,0,,0
1633369680000,0,,0,0,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0
1633369740000,,0,0,,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,,0,0,0
1633369800000,0,0,,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0
1633369860000,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,,,,0,,0,0,0,0,
1633369920000,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0
1633369980000,0,0,0,0,,0,0,0,,,0,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,,0
1633370040000,,,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,,0,0,0
1633370100000,0,0,,0,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0
1633370160000,0,0,0,0,0,0,,,0,0,0,,,0,0,0,,0,0,,0,,0,0,0,0,,,,0,,0,0,0,0,
1633370220000,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0
1633370280000,0,0,0,0,,0,0,0,,,0,,0,0,0,0,0,,0,0,0,,0,0,,,0,,0,0,0,,0,0,,0
1633370340000,,,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,,0,0,0
1633370400000,0,0,,0,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0
1633370460000,0,0,0,0,0,0,,,0,0,0,,,0,0,0,,0,0,,0,,0,0,0,0,,,,0,,0,0,0,0,0
1633370520000,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,
1633370580000,,0,0,0,,0,0,0,,,0,,0,0,0,0,0,,0,0,0,,0,0,,,0,,0,0,0,,0,,0,0
1633370640000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,,0,,0
1633370700000,0,,,0,0,,,,0,0,0,,0,,,0,0,0,,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0
1633370760000,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,0,0,0,0,,,,0,,0,0,0,0,0
1633370820000,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1633370880000,,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0,0,0,,0,0,,,0,,0,0,0,,0,0,0,
1633370940000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,,,0,0
1633371000000,0,0,,0,0,,,,0,0,0,,0,0,,0,0,0,,0,0,,,0,0,0,0,,0,0,0,0,0,0,,0
1633371060000,0,,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,,0,,0,0,0,0,,,,0,,0,0,0,0,0
1633371120000,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,,0,0,0,0
1633371180000,,0,0,,0,0,0,0,,,0,,0,0,0,0,0,,0,0,0,,0,0,,,0,,0,0,0,0,,0,0,
1633371240000,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,0
1633371300000,0,0,,0,0,,,,0,0,0,,0,0,0,0,0,0,,0,0,,,0,0,0,,,0,0,,0,0,0,,0
1633371360000,0,,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,,0,,0,0,0,0,0,,,0,0,0,0,0,0,0
1633371420000,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,,0,0,0,0
1633371480000,,0,0,,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,0,0,,,0,,0,0,0,0,,0,0,0
1633371540000,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,0,,0,,0,0,0,0,0,
1633371600000,0,0,,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,0,0,,0,0
1633371660000,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,0,0,,0,,0,0,0,0,0,,,0,0,0,0,0,,0
1633371720000,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,,0,0,0,0
1633371780000,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,0,0,,,0,,0,0,0,0,,0,0,0
1633371840000,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0
1633371900000,0,0,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,,,0,0,,0,0,0,0,
1633371960000,0,0,0,0,,0,0,0,0,0,,,,,0,0,0,0,0,,0,,0,0,0,0,0,,,0,0,0,0,,0,0
1633372020000,,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,,0,0,,0
1633372080000,0,,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,,,0,,0,0,0,0,,0,0,0
1633372140000,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0
1633372200000,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,,,0,0,,0,0,0,0,
1633372260000,0,0,,0,,0,0,0,0,0,,,,0,0,0,0,0,0,,0,,0,0,0,0,0,,,0,0,,0,,0,0
1633372320000,,0,0,0,0,0,0,0,,,0,,0,,0,0,0,,0,0,,,0,0,,0,0,,0,0,0,0,,0,,0
1633372380000,0,,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0
1633372440000,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0
1633372500000,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,0,0,0,0,0
1633372560000,0,0,,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,0,0,0,0,,,0,0,,0,0,0,
1633372620000,,0,0,0,0,0,0,0,,,0,,0,,0,0,0,,0,0,,,0,0,,0,0,,0,0,0,0,,,0,0
1633372680000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,,0
1633372740000,0,,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0
1633372800000,0,0,0,0,,0,,,0,0,0,,0,0,0,0,,0,0,,0,,,0,0,0,,,0,0,,0,0,0,0,0
1633372860000,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,,,0,0,,0,0,0,0
1633372920000,0,0,0,0,0,0,0,0,,,0,,0,,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,,0,0,
1633372980000,0,0,0,,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,0,0,0,0,,0,0
1633373040000,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,,0,0,0,0,,0
1633373100000,0,0,0,0,,0,,,0,0,0,,0,0,0,0,,0,0,,0,,,0,0,0,,,0,0,,0,0,0,0,0
1633373160000,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,,,0,0,,0,0,0,0
1633373220000,0,0,0,,0,0,0,0,,,0,,0,,0,0,0,,0,0,0,,0,0,,,0,,0,0,0,0,,0,0,
1633373280000,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0
1633373340000,0,0,0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0,0,,,0,0,0,0,,0,,0,0,0,,,0
1633373400000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,,,0,0,,0,0,0,0,0
1633373460000,,0,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,,,0,0,,0,0,0,0
1633373520000,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,,,0,,0,0,0,0,,0,0,0
1633373580000,0,0,0,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,
1633373640000,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,,0,0,0,,0,0
1633373700000,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,,,0,0,0,,,0,0,,,0,0,,0
1633373760000,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0
1633373820000,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,,,0,,0,0,0,0,,0,0,0
1633373880000,0,0,0,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0
1633373940000,0,0,0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0,0,,,0,0,0,,,0,,,0,0,0,0,
1633374000000,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,0,,0,,0,0
1633374060000,0,,,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,0
1633374120000,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,,0,,0,0,0,0,,0,0,0
1633374180000,0,0,0,0,,,0,0,0,0,0,,0,,0,,0,0,,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0
1633374240000,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,0,0,0,0,,,0,0,0,,,0,,,0,0,0,0,
1633374300000,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,,0,0,0,0
1633374360000,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,,,0,0,0,0,0,,,0,0,0,,,,0
1633374420000,0,,,,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,,0,,0,0,0,0,0,0,0,0
1633374480000,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,0,,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0
1633374540000,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,,,0,0,0,,,0,,,0,0,0,0,0
1633374600000,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,,0,0,,0,0,0,
1633374660000,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,0,,,0,0
1633374720000,0,0,,,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,,0,,0,0,0,0,0,0,,0
1633374780000,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0
1633374840000,0,0,0,0,0,0,,,0,0,0,,0,,,0,,0,0,0,0,,,0,0,0,,,0,,,0,0,0,0,0
1633374900000,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,,0,0,,0,0,0,0
1633374960000,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,0,,0,0,
1633375020000,0,0,,,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,,0,,0,0,0,0,0,,0,0
1633375080000,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,,0,,0,0,0,,0,0,0,0,0,0,,0
1633375140000,,,0,0,0,0,,,0,0,0,,0,,0,0,,0,0,0,0,,,0,0,0,,,0,,,,0,0,0,0
1633375200000,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,,0,0,0,0,0,0,0
1633375260000,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,0,,0,0,
1633375320000,0,0,,0,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,,0,,0,0,0,0,0,0,0,0
1633375380000,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,,0,,0,0,0,,0,0,0,0,0,,,0
1633375440000,,,0,0,0,0,,,0,0,0,,0,,0,0,,0,0,0,0,,,0,0,0,,,0,,,,0,0,0,0
1633375500000,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,,0,0,0,0,0,0,0
1633375560000,0,0,0,,,,0,0,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,0,,0,0,0
1633375620000,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,,0,,0,0,0,0,0,0,0,
1633375680000,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,,0,,0,0,0,,0,0,0,0,0,,0,0
1633375740000,,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,0,0,0,,,0,0,0,,,0,,,,0,0,,0
1633375800000,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,,0,0,0,0,0,0,0
1633375860000,0,0,0,,,,0,0,,0,0,,,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,0,,0,0,0
1633375920000,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,,0,,0,0,0,0,0,0,0,0
1633375980000,0,0,0,0,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,,0,,0,0,0,,0,,0,0,0,0,0,
1633376040000,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,,,0,0,,,0,,0,0
1633376100000,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,,0,0,0,0,0,,0
1633376160000,0,,0,,,,0,0,,0,0,,,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,0,,0,0,0
1633376220000,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,,,0,,0,0,0,0,0,0,0,0
1633376280000,,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,,,0,,0,0,0,0,0,
1633376340000,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,0,,,0,0,0,0
1633376400000,0,0,0,0,,0,0,0,0,,,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,,,0,0
1633376460000,0,,0,,0,,0,0,,0,0,,,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,,0
1633376520000,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,,,0,,0,0,0,0,0,0,0,0
1633376580000,,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,,,0,,,0,0,0,0,0
1633376640000,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,0,0,,0,0,0,
1633376700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633376760000,0,0,0,,0,,0,0,,0,0,,,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,0,,,0
1633376820000,0,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0
1633376880000,,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,,0,0,,,,0,0,,,0,,,,0,0,0,0
1633376940000,0,0,0,0,,0,,0,0,0,,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0
1633377000000,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,
1633377060000,0,0,0,,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,0,,0,0
1633377120000,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,-1,0,,0,0,,0,0,0,0,0,0,,0
1633377180000,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,,,0,,,,0,0,0,0
1633377240000,0,0,0,0,,0,,0,0,0,,,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0
1633377300000,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,
1633377360000,0,0,0,,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,0,0,0,0
1633377420000,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0
1633377480000,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,,,0,,,,0,0,,0
1633377540000,0,0,0,0,,0,,0,0,0,,,0,0,0,0,,,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0
1633377600000,0,0,0,,0,,0,0,0,,0,,,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0
1633377660000,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,0,0,0,
1633377720000,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0
1633377780000,0,0,0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,,,,,,,0,,,0
1633377840000,0,,0,0,0,0,,0,0,0,,,0,0,0,0,,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0
1633377900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633377960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633378020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633378080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633378140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633378200000,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,
1633378260000,,,,,,,,0,,0,,,,,0,0,,,0,0,,,,0,,,,,0,0,,0,,0,,0
1633378320000,,,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,,,0,0,,0,0,0,,0,0,0,0
1633378380000,0,0,,0,,0,,,0,0,0,,0,0,,0,0,0,,0,0,,0,0,0,0,,,,,,0,0,0,0,
1633378440000,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,0,0,0,,,0,0,0,0,,0,0,0,0,,,0,0
1633378500000,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633378560000,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,,,0,0,,,0,,0,0,0,0,0,0,0,0
1633378620000,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,,0,0,,,0,0,0,,0,0,0,0
1633378680000,0,0,,0,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,
1633378740000,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0
1633378800000,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,0
1633378860000,,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,,0,0,0,0,0,0,0,0
1633378920000,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,0,,0,0,,0,,0,0,,,0,0,,,0,0,0,0
1633378980000,0,0,,0,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0,0,0
1633379040000,0,0,0,0,0,,0,0,0,,,,0,0,0,0,,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,
1633379100000,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1633379160000,,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,,,0,0,,,0,,0,0,0,0,0,,,0
1633379220000,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,,0,0,,,0,0,,,0,0,0,0
1633379280000,0,0,,0,0,0,,,0,0,0,,0,0,,0,0,,0,0,0,,,0,0,0,0,,,,0,0,0,0,0,0
1633379340000,0,0,0,0,0,,0,0,0,,,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0
1633379400000,0,0,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,
1633379460000,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,,0,0,0,0,0,,0,0
1633379520000,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,0,0,,0,,0,0,,,0,0,,,0,0,,0
1633379580000,0,0,,0,0,0,,,0,0,0,,0,0,,0,0,,0,0,0,,,0,0,0,0,,,,0,0,0,0,0,0
1633379640000,0,0,0,0,0,,0,0,0,,,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0
1633379700000,0,0,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,
1633379760000,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,,0,0,0,,0,0,0,0
1633379820000,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,0,0,,0,,0,0,,,0,0,,0,0,,,0
1633379880000,0,,,0,0,,,,0,0,0,,0,0,,0,0,,0,0,0,,,0,0,0,0,,,,0,0,,0,0,0
1633379940000,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1633380000000,,0,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1633380060000,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,,0,0,0,,0,0,0,
1633380120000,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,0,0,,0,,0,0,,,0,0,,0,0,0,0,0
1633380180000,0,0,,0,0,,,,0,0,0,,0,0,,0,0,,0,0,0,,,0,0,0,0,,,,0,0,,,,0
1633380240000,0,,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1633380300000,,0,0,,,0,0,0,,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,0,,0,0,0,0,0,0,0,0
1633380360000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,0,0,0,0
1633380420000,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,0,0,,0,,0,0,,,0,0,,0,0,0,0,
1633380480000,0,0,,0,0,,,,0,0,,,0,0,,0,0,,0,0,0,,,0,0,0,0,,,,0,0,,,0,0
1633380540000,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,,0
1633380600000,,0,0,,,0,0,0,,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,0,,0,0,0,0,0,0,0,0
1633380660000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,0,0,0
1633380720000,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,,0,,0,0,0,,0,0,,0,0,0,0,
