Time,controller_data_quantity.mean {controllerid: 2828},controller_data_quantity.mean {controllerid: 2830},controller_data_quantity.mean {controllerid: 2831},controller_data_quantity.mean {controllerid: 2832},controller_data_quantity.mean {controllerid: 2833},controller_data_quantity.mean {controllerid: 2834},controller_data_quantity.mean {controllerid: 2835},controller_data_quantity.mean {controllerid: 2836},controller_data_quantity.mean {controllerid: 2837},controller_data_quantity.mean {controllerid: 2838},controller_data_quantity.mean {controllerid: 2839},controller_data_quantity.mean {controllerid: 2840},controller_data_quantity.mean {controllerid: 2841},controller_data_quantity.mean {controllerid: 2842},controller_data_quantity.mean {controllerid: 2843},controller_data_quantity.mean {controllerid: 2844},controller_data_quantity.mean {controllerid: 2845},controller_data_quantity.mean {controllerid: 2846},controller_data_quantity.mean {controllerid: 2847},controller_data_quantity.mean {controllerid: 2848},controller_data_quantity.mean {controllerid: 2849},controller_data_quantity.mean {controllerid: 2850},controller_data_quantity.mean {controllerid: 2851},controller_data_quantity.mean {controllerid: 2852},controller_data_quantity.mean {controllerid: 2853},controller_data_quantity.mean {controllerid: 2854},controller_data_quantity.mean {controllerid: 2855},controller_data_quantity.mean {controllerid: 2856},controller_data_quantity.mean {controllerid: 2857},controller_data_quantity.mean {controllerid: 2858},controller_data_quantity.mean {controllerid: 2859},controller_data_quantity.mean {controllerid: 2860},controller_data_quantity.mean {controllerid: 2861},controller_data_quantity.mean {controllerid: 2863},controller_data_quantity.mean {controllerid: 2875},controller_data_quantity.mean {controllerid: 4415},controller_data_quantity.mean {controllerid: 4416},controller_data_quantity.mean {controllerid: 8083},controller_data_quantity.mean {controllerid: 8084},controller_data_quantity.mean {controllerid: 8217}
1633725420000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633725480000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633725540000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633725600000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633725660000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633725720000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633725780000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633725840000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633725900000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633725960000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726020000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726080000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726140000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726200000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726260000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726320000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726380000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726440000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726500000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726560000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726620000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726680000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726740000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726800000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726860000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726920000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633726980000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727040000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727100000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727160000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727220000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727280000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727340000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727400000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727460000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727520000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727580000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727640000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727700000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727760000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727820000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727880000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633727940000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728000000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728060000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728120000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728180000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728240000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728300000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728360000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728420000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728480000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728540000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728600000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728660000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728720000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728780000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728840000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728900000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633728960000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729020000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729080000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729140000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729200000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729260000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729320000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729380000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729440000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729500000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729560000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729620000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729680000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729740000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729800000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729860000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729920000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633729980000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730040000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730100000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730160000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730220000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730280000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730340000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730400000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730460000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730520000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730580000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730640000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730700000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730760000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730820000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730880000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633730940000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731000000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731060000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731120000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731180000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731240000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731300000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731360000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731420000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731480000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731540000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731600000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731660000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731720000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731780000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731840000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731900000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633731960000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732020000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732080000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732140000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732200000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732260000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732320000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732380000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732440000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732500000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732560000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732620000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732680000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732740000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732800000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732860000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732920000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633732980000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733040000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733100000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733160000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733220000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733280000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733340000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733400000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733460000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733520000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733580000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733640000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733700000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733760000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733820000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733880000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633733940000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633734000000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633734060000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633734120000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633734180000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633734240000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633734300000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633734360000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633734420000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633734480000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
